id_bien,date_vente,valeur_bien,numero_voie,b_t_q,FK_id_type_voie,nom_voie,FK_id_commune,FK_id_type_bien,nbr_pieces,surface_terrain,surface_reelle,surface_carrez
329,2020-02-07,62500.00,3,,12,DE LA REPUBLIQUE,77,2,3,,80,79.54
330,2020-02-14,52500.00,53,,0,DELEUZE,77,2,2,,85,72.07
331,2020-01-30,66450.35,7023,,8,GRANDE MONTAGNE,96,2,2,,29,29.66
332,2020-01-31,47000.00,7052,,8,LES AUCHES,83,2,2,,37,29.03
333,2020-02-12,150500.00,181,,2,DES AVETTES,97,1,5,,79,82.37
334,2020-02-12,201500.00,5,,1,MARCEL ANDRE,95,2,2,,41,33.8
335,2020-01-27,24000.00,7218,,8,LACHAUD ET CHAUVET,83,2,1,,19,19.72
336,2020-02-21,270200.00,320,,1,DU DCT BERNARD FOUSSIER,97,2,4,,98,15
337,2020-01-29,128014.89,6,,0,ANDRE HONNORAT,90,2,3,,60,58.96
338,2020-02-13,90000.00,155,,0,DOC CASIMIR CAIRE,95,2,2,,42,42.73
339,2020-02-25,68730.00,5637,A,1,DES THERMES,91,2,1,,27,25.32
340,2020-02-17,19000.00,7054,,8,LA CHAPELLE,83,2,1,,20,14.41
341,2020-02-22,44000.00,3,,0,TANNERIE,78,2,2,,60,38.97
342,2020-02-04,37000.00,118,,0,POTERIE,77,2,3,,35,44.44
343,2020-02-08,67500.00,1,,20,DES CORDELIERS,95,1,1,,29,27.26
344,2020-02-13,76600.00,9002,D,8,LES LAVANDES,97,2,5,,84,83.88
345,2020-02-06,52300.00,,,18,LES MARMOTTES BLEUES,98,2,2,,29,25.55
346,2020-02-19,40000.00,5038,,8,LE VILLAGE,99,2,1,,38,40.4
347,2020-02-11,80000.00,9,,0,FONT CHAUDE,77,2,2,,44,136.86
348,2020-02-12,62000.00,7089,,8,SAINT PIERRE,87,2,4,,87,90.75
349,2020-02-21,146200.00,5154,,0,DE LA FERRAILLE,100,1,2,,66,59.36
350,2020-02-14,61500.00,7215,,8,LA SESTRIERE,83,2,1,,27,26.99
351,2020-02-07,88000.00,3,,19,DES EAUX CHAUDES,81,2,3,,68,67.22
352,2020-02-26,77000.00,1,,0,JULES BOURDIN,101,2,2,,30,39.16
353,2020-02-29,63500.00,5637,A,1,DES THERMES,91,2,1,,27,25.07
354,2020-02-25,58000.00,14,,2,DE PROVENCE,97,2,3,,68,63.73
355,2020-02-26,230000.00,5028,,5,DE STE ANNETTE,91,2,4,,100,102.87
356,2020-02-24,135700.00,36,,1,HENRI JAUBERT,81,2,4,,81,82.11
357,2020-02-27,76000.00,117,,1,DES THERMES,91,2,1,,24,23.35
358,2020-02-14,61400.00,9001,,18,JEANNE D ARC,97,2,1,,31,30.05
359,2020-02-27,44000.00,20,,0,MARIUS DEBOUT,95,2,2,,51,49.2
360,2020-02-17,69300.00,7224,,8,LES HAUTES PLAINES,91,2,1,,24,24.25
361,2020-02-14,41500.00,,,18,PRA CHAUVET,98,2,2,,36,37.55
362,2020-02-21,230000.00,7009,,8,ADRECH DE CHAUVET,83,2,2,,81,108.85
363,2020-02-21,220000.00,,,18,LES MELEZES,98,2,3,,59,73.99
364,2020-02-26,67560.00,7215,,8,STATION DE SAINT JEAN,82,2,1,,28,28.02
365,2020-02-22,39980.00,7113,,8,LES SAGNES,87,2,1,,27,22.91
366,2020-02-19,61700.00,7024,,8,LES HAUTES PLAINES,91,2,1,,27,27.36
367,2020-02-20,70020.00,7023,,8,LES HAUTES PLAINES,91,2,1,,27,27.22
368,2020-03-03,226750.00,3,,0,DU FRESQUIE,95,1,4,,95,92.94
369,2020-03-03,81860.00,,,18,LE CEZANNE,91,2,1,,30,30.95
370,2020-03-03,69450.00,20,,2,DE PROVENCE,97,2,2,,60,62.43
371,2020-03-02,33000.00,3,,19,DES EAUX CHAUDES,81,2,1,,36,35.71
372,2020-02-21,83000.00,7102,,3,DU LAC,102,2,2,,61,61.53
373,2020-02-15,62700.00,5038,,8,LES VIEUX BAINS,91,2,1,,26,27.18
374,2020-02-25,44000.00,29,,0,NATIONALE,84,2,1,,18,18
375,2020-02-15,43000.00,,,18,LE CHRISTIANA,98,2,1,,25,24.87
376,2020-03-09,101000.00,5177,,0,GRANDE,103,2,3,,70,62.85
377,2020-02-28,77000.00,9013,,15,PAUL MARTIN NALIN,97,2,3,,54,56.52
378,2020-03-06,70200.00,11,,0,DE L ANCIENNE MAIRIE,81,2,4,,70,52.45
379,2020-03-06,43000.00,9001,,8,LA COLETTE,97,2,4,,64,67
380,2020-03-31,47200.00,7028,,8,MAZAGRAND,85,2,1,,28,28.48
381,2020-03-14,65000.00,9001,,8,LA COLETTE,97,2,3,,54,54.33
382,2020-04-21,70000.00,8,,14,DU CHASTEL,85,2,2,,46,35.65
383,2020-03-18,46890.00,5,B,1,DES THERMES,81,2,1,,23,21.35
384,2020-02-26,54090.00,,,18,LA BERANGERE,98,2,1,,33,32.84
385,2020-04-30,43500.00,5004,,1,GEORGES DE SALVE,104,2,1,,19,19.28
386,2020-04-30,77400.00,30,,1,DES ARCADES,77,2,2,,61,55.5
387,2020-05-05,128490.00,15,,5,DES AJONCS,81,2,4,,75,73.48
388,2020-04-30,130000.00,40,,1,JEAN MOULIN,77,2,3,,74,75.06
389,2020-05-04,87000.00,4,,0,DES ALPES,97,2,4,,82,83.46
390,2020-04-24,155000.00,42,,5,DES SALETTES,80,1,4,,93,89.06
391,2020-04-29,19400.00,7091,,8,CHANTEMERLE,87,2,2,,24,25.08
392,2020-05-07,51400.00,7263,,18,LA PETITE OURSE 2,83,2,1,,26,26.41
393,2020-05-12,35000.00,28,,0,DE L HUBAC,81,2,4,,54,54.79
394,2020-04-15,110000.00,,,18,L EDELWEISS,98,2,2,,45,42.72
395,2020-05-18,64500.00,16,,1,SAINT PROMASSE,95,2,2,,50,45.2
396,2020-05-15,86000.00,9491,,5,DU LAC,80,2,2,,45,44.24
397,2020-05-15,45000.00,20,,0,DE LA REPUBLIQUE,105,2,1,,15,41.7
398,2020-05-19,87000.00,7,,0,GRENETTE,90,2,2,,50,46.21
399,2020-05-12,111300.00,12,,0,LOUIS ANDRIEUX,95,2,3,,63,64.99
400,2020-05-13,230000.00,156,,0,PIERRE MAITRE,106,1,4,,87,97.07
401,2020-05-20,67500.00,7024,,8,LES HAUTES PLAINES,91,2,1,,27,27.5
402,2020-05-27,105000.00,3,,11,DES PRISONS,95,2,3,,56,54.64
403,2020-05-13,28500.00,16,,0,DE L ARMISTICE,97,2,2,,52,44.2
404,2020-05-28,27000.00,7197,,18,LE SCHUSS 3,83,2,1,,17,16.61
405,2020-05-26,113000.00,10,,1,MARCEL ANDRE,95,2,2,,47,46.42
406,2020-04-30,48700.00,7089,,1,REINE DES ALPES,90,2,2,,26,25.44
407,2020-05-13,29900.00,7199,,8,LE SEIGNUS BAS,83,2,1,,18,17.31
408,2020-05-07,29500.00,7,,12,GENERAL DE GAULLE,81,2,1,,39,22.9
409,2020-05-27,46937.00,7464,,8,STATION DU GRAND PUY,87,2,2,,30,46.93
410,2020-05-29,55500.00,8,,5,DES PASQUIERS,90,2,2,,40,38.9
411,2020-05-14,142500.00,5249,,12,DU FOUR,107,2,5,,110,152.65
412,2020-05-16,35000.00,5031,,8,LE VILLAGE,108,2,1,,40,36.42
413,2020-06-03,32500.00,5169,,8,LE VILLAGE,109,2,1,,38,25.95
414,2020-05-26,64050.00,30,,15,CHARLES DE GAULLE,97,2,2,,53,53.81
415,2020-05-29,60000.00,,,18,LA TOVIERE,98,2,1,,31,30
416,2020-05-29,45710.00,7076,,18,LES MELEZES ROI SOLEIL,79,2,2,,25,24.89
417,2020-05-29,55500.00,7076,,18,LES MELEZES ROI SOLEIL,79,2,3,,38,45.22
418,2020-05-30,35500.00,7076,,18,LES MELEZES ROI SOLEIL,79,2,1,,23,22.92
419,2020-06-06,20140.00,7112,,8,LES AUCHES,83,2,1,,15,11.43
420,2020-05-26,25650.00,3,,0,TRAVERSIERE,90,2,1,,18,16.81
421,2020-05-18,126000.00,9001,,8,LA LUQUECE,97,2,4,,66,68.19
422,2020-05-20,61000.00,70,,1,JEAN GIONO,97,2,3,,63,59.5
423,2020-06-11,54000.00,7199,,8,LE SEIGNUS BAS,83,2,2,,20,28.4
424,2020-06-03,30500.00,35,,0,DU MITAN,84,2,1,,20,18.26
425,2020-05-28,80000.00,5135,,0,DE COCODY,85,1,3,,63,28.9
426,2020-05-20,28350.00,,,18,LA SAPINIERE,98,2,1,,25,25.9
427,2020-06-06,78500.00,7037,,8,LES PLAINES,91,2,1,,28,30
428,2020-01-25,57950.00,,,18,LA ROCHAILLE,98,2,1,,29,29.85
429,2020-06-16,55000.00,28,,8,LE PONT,92,1,2,,32,21.71
430,2020-05-29,63000.00,8,,4,DU TRIBUNAL,81,2,4,,66,69.7
431,2020-06-03,62000.00,103,,15,GASSENDI,81,2,3,,62,60.28
432,2020-06-10,134300.00,53,,15,ELEMIR BOURGES,97,2,3,,75,75.3
433,2020-06-20,56000.00,7073,,8,PONT DE LABRAU,83,2,1,,26,26.09
434,2020-06-12,130000.00,3,,5,DE VILLEVIEILLE,90,2,2,,46,64.96
435,2020-05-28,41000.00,7052,,8,LES AUCHES,83,2,1,,17,17.6
436,2020-06-11,272000.00,6103,,8,LES CHABRANDS,104,1,4,506,121,119.9
437,2020-06-15,117000.00,7245,,8,LE CLOS DE L EDEN,91,2,2,,38,36.24
438,2020-06-15,75000.00,5028,,5,DE STE ANNETTE,91,2,1,,25,25.35
439,2020-06-03,206000.00,22,,5,DU GALOUBET,101,2,4,,100,99.22
440,2020-06-13,83000.00,7149,,0,DES EAUX CHAUDES,91,2,1,,28,28
441,2020-06-26,35000.00,7321,,8,LE SEIGNUS BAS,83,2,1,,25,27.45
442,2020-06-18,300000.00,9005,,1,DES SAVELS,97,1,8,865,248,245.13
443,2020-06-06,33000.00,5525,,0,GRANDE,87,2,2,,40,56.04
444,2020-06-26,57500.00,13,,14,SAINT CHARLES,81,2,2,,54,50.05
445,2020-06-05,63000.00,44,,8,LE PONT,92,1,1,,20,20.5
446,2020-06-26,25000.00,36,,0,DE L HUBAC,81,1,4,,110,25.4
447,2020-06-10,225500.00,16,,7,LES LOUVES,103,2,5,,114,130.2
448,2020-06-29,55800.00,5041,B,8,LES PLAINES,91,2,1,,17,17.14
449,2020-06-23,135000.00,,,18,LE MONOIKOS,98,2,3,,58,56.19
450,2020-06-11,95000.00,4,,7,LES BALCONS DU SOLEIL,97,1,2,,49,50.04
451,2020-06-17,64000.00,,,18,LE MONOIKOS,98,2,1,,39,37.71
452,2020-06-30,135000.00,5029,,0,DE LA GRANDE FONTAINE,102,2,5,,116,119.4
453,2020-06-30,90000.00,9018,,1,JEAN JAURES,77,2,4,,68,67.58
454,2020-01-29,75000.00,6374,,8,RAVEL,110,2,2,,46,46.78
455,2020-01-20,41500.00,5403,,8,PEYRE CHOUSSOUS,111,2,1,,22,19.15
456,2020-01-16,41080.00,5141,,8,BARBA,112,2,1,,22,23.69
457,2020-02-12,,5360,,21,DESPIERRE,113,2,1,,17,17.34
458,2020-01-16,310000.00,2,,22,DE L ARCHEVECHE,114,2,4,,65,56.2
459,2020-02-07,159550.00,5132,,8,PIED DE CHANCHORE,115,2,4,,63,59.6
460,2020-01-22,150000.00,5258,,2,MARTIAL LUCIEN,113,2,2,,43,44.71
461,2020-02-18,165500.00,9218,,8,SERRE PAIX,116,2,3,,70,62.38
462,2020-02-21,67200.00,5318,,8,MERLETTE,117,2,3,,52,49.61
463,2020-02-12,230000.00,5246,,2,AICARDI HUBERT,113,2,1,,35,55.76
464,2020-02-05,220000.00,5498,,10,TETE D'AMONT,118,1,4,285,47,80.48
465,2020-02-07,53320.00,5721,,1,CHARLES DE GAULLE,119,2,1,,26,26.52
466,2020-02-10,49000.00,6374,,8,RAVEL,110,2,1,,29,29.33
467,2020-02-24,110000.00,38,,0,FRANCOIS CHABAS,116,2,2,,38,45.08
468,2020-02-27,238000.00,9,,1,MAURICE PETSCHE,116,2,6,,82,72.72
469,2020-02-24,55000.00,25,,0,PASTEUR,116,2,2,,35,35.18
470,2020-02-22,53260.00,6,,0,DES REMPARTS,120,2,2,,29,25.61
471,2020-02-25,120250.00,5255,,8,LA JOUE DU LOUP,121,2,2,,32,32
472,2020-02-18,119390.00,5001,A,8,LA CHAPELLE,122,2,3,,65,69.45
473,2020-02-20,117110.00,11,B,0,PASTEUR,116,2,4,,78,78.84
474,2020-02-21,85000.00,5183,,8,L ADROIT D'ABRIES,123,2,2,,40,37.09
475,2020-02-28,140150.00,36,,1,CDT DUMONT,120,2,3,,85,65.39
476,2020-03-16,113000.00,5449,,18,LES AGNEAUX,124,2,2,,61,47.48
477,2020-03-26,26630.00,6,,1,DES MARTYRS,125,2,1,,25,26.1
478,2020-04-02,64000.00,21,,6,GRANDE RUE,116,2,1,,40,40.92
479,2020-03-02,56900.00,9000,,0,COTE GELEE,126,2,1,,24,26
480,2020-04-22,114275.00,7,,1,ADRIEN DAURELLE,116,2,4,,66,67
481,2020-04-03,123000.00,5359,,8,MERLETTE,117,2,3,,63,56.5
482,2020-04-16,98000.00,5243,,8,LE LACAS,127,2,2,,39,38.5
483,2020-03-27,43000.00,9,,0,VARANFRAIN,128,2,2,,40,42.7
484,2020-03-04,30250.00,5287,,8,LES CHALPS,129,2,1,,17,16.7
485,2020-04-27,50740.00,8,,1,GEN DE GAULLE,116,2,1,,26,0.4
486,2020-04-30,146192.00,6459,,8,LES BERNARDS,130,1,3,,69,59.66
487,2020-04-27,40000.00,5290,,8,CLOT DES LEOTHAUDS,131,2,1,,21,21.2
488,2020-05-06,80000.00,4,,4,VICTOR HUGO,120,2,2,,45,43.36
489,2020-04-30,65000.00,17,,0,ST JULIEN,132,2,3,,56,56.81
490,2020-04-22,112000.00,16,,12,BARTHELON,114,2,3,,43,43.33
491,2020-05-14,85000.00,2,,0,JEAN EYMAR,120,2,2,,32,32.8
492,2020-05-13,47000.00,5316,,8,ENTRE LA VIA,133,2,1,,14,15.42
493,2020-05-14,67340.00,5732,,8,LES ILES,124,2,1,,24,24.64
494,2020-05-29,65500.00,5162,,18,LES ISSARTS,121,2,2,,30,28.5
495,2020-05-28,125000.00,2,,0,PASTEUR,116,2,2,,66,66.45
496,2020-05-26,153240.00,44,,3,DE GRAFFINEL,120,2,3,,61,59.9
497,2020-05-30,75000.00,5359,,8,MERLETTE,117,2,3,,63,54.99
498,2020-05-29,23000.00,5381,,8,MERLETTE,117,2,1,,16,18.04
499,2020-05-28,107871.00,5809,,8,LE ROCHAS,134,2,1,,28,28.56
500,2020-06-04,33000.00,5141,,8,LE BOIS D AUROUZE,121,2,1,,25,23.66
501,2020-05-30,187000.00,44,,0,DE LA TOUR,135,2,5,,122,121.56
502,2020-05-11,51300.00,5398,,8,SUPER DEVOLUY,121,2,2,,30,30.72
503,2020-05-28,45500.00,5316,,8,MERLETTE,117,2,2,,33,32.97
504,2020-05-29,59800.00,30,B,0,DE VALSERRES,120,2,1,,30,28.61
505,2020-06-08,75000.00,5095,,8,LA GRANDE SAGNE,121,2,2,,29,30.74
506,2020-05-16,32000.00,33,,0,JEAN JAURES,125,2,1,,31,30.59
507,2020-05-18,36100.00,5216,,8,FONTAINEBLEAU,128,2,2,,37,33.5
508,2020-05-15,50000.00,5398,,8,SUPER DEVOLUY,121,2,2,,30,30.52
509,2020-05-18,81200.00,5041,,12,GEN ALBERT,136,2,2,,50,51.85
510,2020-05-29,148000.00,5336,,8,MERLETTE,117,2,2,,69,63.2
511,2020-05-22,46780.00,5293,,8,LA TARTARASSE,131,2,3,,24,23.08
512,2020-06-10,233400.00,5830,,8,BOIS DE LA BLACHE,130,1,3,,70,86.49
513,2020-05-15,165000.00,5000,,8,LA JOUE DU LOUP,121,2,2,,36,36.44
514,2020-06-05,55000.00,5277,,8,PRE LALLEGRE,127,2,2,,30,28.96
515,2020-06-06,34500.00,5141,,8,LE BOIS D AUROUZE,121,2,1,,25,26.42
516,2020-06-03,125000.00,9001,B,0,DES MARRONNIERS,120,2,2,,49,49.06
517,2020-06-09,144000.00,9007,,0,DES EYGUIERES,130,1,5,,100,100.11
518,2020-06-19,179000.00,9006,,10,PRE LAGRANGE,132,1,4,,82,89.03
519,2020-06-05,181000.00,5496,,8,LES EYSSARDS DE PELVOUX,118,2,2,,44,43.44
520,2020-06-08,278800.00,5212,,8,SAINT FERREOL,137,2,4,,126,119.95
521,2020-06-05,220000.00,5100,A,8,LE CHEF LIEU,138,2,4,,62,25.1
522,2020-06-05,136000.00,51,,7,LES JARDINS DU MORGON,137,2,3,,57,49.55
523,2020-06-23,30000.00,5141,,8,LE BOIS D AUROUZE,121,2,1,,25,26.62
524,2020-06-08,85000.00,5220,,8,LA JOUE DU LOUP,121,2,2,,28,28.79
525,2020-05-29,39000.00,5324,,8,LES ESCOUNDUS,113,2,1,,18,18.63
526,2020-06-23,19800.00,5139,,8,CANARD,139,2,4,,53,14
527,2020-06-26,21000.00,5141,,8,LE BOIS D AUROUZE,121,2,1,,17,16.99
528,2020-06-15,202000.00,9190,3,2,ALBERT BOURGES,116,2,3,,66,68.23
529,2020-06-12,44600.00,5076,A,8,LES UBACS,131,2,2,,22,21.48
530,2020-06-15,39000.00,5271,A,8,CLOT PEOUILLOUX,131,2,1,,17,16.9
531,2020-06-05,212000.00,5162,G,8,LE CHATEAU,140,2,4,,100,101.99
532,2020-06-06,152600.00,5979,F,0,DE LA LIBERTE,114,2,3,,61,54.25
533,2020-06-06,66500.00,5170,,8,PRE LONGIS,127,2,1,,27,26.78
534,2020-06-06,69000.00,5165,,8,PRE DES LAGIERS,127,2,1,,27,27.06
535,2020-06-29,76000.00,25,,0,PASTEUR,116,2,2,,35,34.97
536,2020-06-15,51500.00,5240,,8,LES CHALPS,129,2,1,,19,18.45
537,2020-06-26,141500.00,5644,,8,PELINCHE,129,2,3,,39,39.3
538,2020-06-15,153000.00,6051,,8,SERRE SERRET,121,2,2,,35,35.51
539,2020-06-24,85700.00,1,,4,EMILE ZOLA,120,2,2,,45,52.24
540,2020-06-23,19000.00,5338,,23,DU CLOT CHENU,111,2,1,,16,14.33
541,2020-06-15,190000.00,5337,,8,LES QUEYRETS ET PEYRON,141,2,2,,51,49.21
542,2020-06-22,202100.00,63,,0,DE LA GUISANE,124,2,3,,40,39.2
543,2020-06-30,64600.00,5244,,8,PRE LONGIS,127,2,1,,31,30.34
544,2020-06-29,90250.00,5725,,8,LES ILES,124,2,1,,28,28.32
545,2020-01-03,616900.00,8,,0,ROSSINI,142,2,4,,98,99.04
546,2020-01-03,212550.00,27,,0,LAMARTINE,142,2,3,,95,30.2
547,2020-01-02,229500.00,20,B,0,MARCEAU,142,2,3,,82,80.25
548,2020-01-13,191500.00,98,,15,PAPE JEAN 23,143,2,4,,72,72.25
549,2020-01-13,140650.00,,,0,LAMARTINE,142,2,1,,19,19.23
550,2020-01-10,228500.00,31,,0,HEROLD,142,2,2,,58,56.45
551,2020-01-15,112070.00,34,,0,DE LA BUFFA,142,2,1,,18,18.02
552,2020-01-06,212200.00,17,,0,GOUNOD,142,2,2,,33,32.83
553,2020-01-14,195500.00,10,,1,CYRILLE BESSET,144,2,2,,46,48.23
554,2020-01-10,158525.00,23,,0,ASSALIT,142,2,1,,33,34.04
555,2020-01-16,171700.00,43,B,15,STALINGRAD,143,2,2,,36,36.26
556,2020-01-08,340750.00,29,,1,VILLERMONT,142,2,3,,36,69
557,2020-01-09,179000.00,140,,24,DE LA BANQUIERE,145,2,2,,41,45.5
558,2020-01-09,121300.00,52,,0,MAL VAUBAN,143,2,1,,15,13.69
559,2020-01-03,317800.00,4,,1,VALROSE,144,2,3,,68,68.75
560,2020-01-10,262089.00,54,,1,DE LA REPUBLIQUE,143,2,2,,33,34.31
561,2020-01-09,314600.00,34,,15,STALINGRAD,143,2,3,,70,68.35
562,2020-01-17,767000.00,18,,0,FONCET,142,2,4,,111,114.78
563,2020-01-17,116260.00,65,,1,GEORGE  5,142,2,1,,22,30.76
564,2020-01-10,414000.00,2,T,0,SPITALIERI,142,2,4,,80,78.45
565,2020-01-14,413826.00,9,,0,DU MARECHAL JOFFRE,142,2,2,,62,64.25
566,2020-01-20,327500.00,4,,0,MARALDI,143,2,5,,113,118.14
567,2020-01-06,643815.00,4,,15,CIMIEZ,142,2,4,,144,133.44
568,2020-01-14,652000.00,9013,,8,COL DE VILLEFRANCHE,143,2,4,,130,96
569,2020-01-20,113700.00,5,,0,CHANOINE ALBIN,143,2,1,,28,28.32
570,2020-01-17,1320000.00,57,,15,DU MONT BORON,143,2,3,,95,93.6
571,2020-01-17,483314.00,84,,0,DU MARECHAL JOFFRE,142,2,2,,76,79.48
572,2020-02-03,178140.00,40,,15,STALINGRAD,143,2,1,,20,19.88
573,2020-01-20,118110.00,26,,15,AUGUSTE RAYNAUD,144,2,1,,42,43.48
574,2020-01-28,622850.00,4,,0,BARLA,143,2,3,,91,90.1
575,2020-01-24,137009.00,3,,14,DESAMBROIS,142,2,1,,20,19.11
576,2020-01-24,114500.00,12,,0,CASSINI,143,2,2,,33,24.92
577,2020-01-31,50925.00,25,,0,BENOIT BUNICO,143,2,1,,16,16.54
578,2020-01-24,1852500.00,3,,0,DE L OPERA,143,2,5,,158,172.21
579,2020-01-24,233470.00,6,,0,BENOIT BUNICO,143,2,1,,34,36.11
580,2020-02-07,151500.00,33,,0,ARSON,143,2,3,,46,46.34
581,2020-01-21,117800.00,9,,0,VERDI,142,2,1,,17,17.05
582,2020-02-05,1022000.00,20,,0,CRONSTADT,142,2,4,,127,131.09
583,2020-01-31,200150.00,152,,15,DE CESSOLE,144,2,3,,55,53.84
584,2020-01-24,121900.00,3,,0,MASCOINAT,143,2,2,,40,31.2
585,2020-02-14,294000.00,8,,1,LEON DELOYE,146,1,3,,83,106.78
586,2020-01-27,301150.00,21,,0,VERNIER,142,2,3,,87,86.82
587,2020-02-06,78500.00,1,,0,JOSEPH GAZAN,142,2,1,,22,23.13
588,2020-01-30,376150.00,31,,0,GIOFFREDO,142,2,3,,75,78.01
589,2020-01-24,199500.00,46,,0,AUGUSTE GAL,143,2,2,,34,38.29
590,2020-02-05,149870.00,29,,1,PAULIANI,142,2,4,,45,45.51
591,2020-02-06,107600.00,5,,15,GENERAL LOUIS DELFINO,143,2,2,,36,33.27
592,2020-02-05,228800.00,12,,14,CLAIRE VIRENQUE,144,2,4,,86,81.04
593,2020-02-06,151592.00,14,,0,MASSINGY,142,2,1,,36,26.51
594,2020-02-06,417000.00,12,,0,EMMANUEL PHILIBERT,143,2,5,,71,73.71
595,2020-02-14,130940.00,10,,0,VERDI,142,2,1,,23,22.24
596,2020-02-13,397400.00,9,,0,GUBERNATIS,142,2,2,,44,44.01
597,2020-02-12,77000.00,10,,5,DE L ARBRE,146,2,2,,25,25.75
598,2020-02-13,291550.00,48,,23,FRERE MARC,142,2,4,,66,66.41
599,2020-02-12,262580.00,35,,15,JOSEPH GARNIER,142,2,3,,75,68.39
600,2020-01-30,1196000.00,40,,15,VICTOR HUGO,142,2,5,,130,154
601,2020-02-10,325100.00,31,,0,DE LEPANTE,142,2,3,,81,81.26
602,2020-01-30,148113.00,21,,0,DABRAY,142,2,2,,55,54.03
603,2020-02-04,142000.00,16,,1,DU CHATEAU,146,2,2,,36,34.81
604,2020-02-24,175000.00,7,,0,ANTOINE SCOFFIER,146,2,2,,52,48.02
605,2020-02-14,194460.00,99,,1,HESPERIDES,143,2,2,,30,27.57
606,2020-02-17,274102.00,1,,11,DES MOULINS,143,2,3,,42,44.15
607,2020-01-31,205250.00,3,,0,BARBERIS,143,2,3,,95,82.1
608,2020-02-28,149450.00,20,,0,ALBERT VOISIN,143,2,2,,35,34.65
609,2020-02-25,136500.00,14,,0,TRACHEL,142,2,2,,34,37.1
610,2020-02-04,211500.00,39,,0,GIOFFREDO,142,2,2,,52,53.08
611,2020-02-11,43560.00,12,,0,MIRON,142,2,1,,14,13.55
612,2020-02-14,291230.00,12,,0,ABBAYE,143,2,4,,59,60.77
613,2020-02-10,153600.00,39,,15,JOSEPH GARNIER,142,2,1,,30,22.2
614,2020-02-17,409000.00,6,,0,SAINTE REPARATE,143,2,3,,78,95.59
615,2020-02-06,138500.00,45,,0,SMOLETT,143,2,2,,25,26.41
616,2020-02-29,302200.00,1,,15,DE RIQUIER,143,2,2,,56,60.32
617,2020-02-20,234820.00,98,,1,VALROSE,144,2,2,,46,42.14
618,2020-02-21,417145.00,20,,1,VILLEBOIS MAREUIL,142,2,3,,86,88.1
619,2020-02-13,309800.00,45,,0,ROSSINI,142,2,3,,61,69.7
620,2020-02-12,1076000.00,19,B,15,FRANCK PILATTE,143,2,4,,100,104.48
621,2020-02-12,135500.00,116,,15,DE CESSOLE,144,2,1,,25,44.49
622,2020-01-15,144400.00,14,,0,CASSINI,143,2,1,,26,26.55
623,2020-01-21,238000.00,23,,5,FUON DAOU MAGISTRE,146,2,4,,76,76.2
624,2020-02-27,120625.00,16,,1,RAYMOND COMBOUL,142,2,1,,26,26.67
625,2020-02-17,194030.00,7,,0,SAINT VINCENT,143,2,2,,46,38.1
626,2020-02-21,532500.00,24,,1,AUGUSTE BERCY,144,2,5,,253,265.26
627,2020-03-04,357100.00,14,T,1,BORRIGLIONE,144,2,3,,35,80.6
628,2020-02-19,168782.90,5,,0,GUSTAVE DELOYE,142,2,1,,21,22.08
629,2020-02-17,297000.00,11,B,15,FRANCK PILATTE,143,2,2,,43,44.36
630,2020-03-16,335300.00,39,,0,BONAPARTE,143,2,4,,57,56.1
631,2020-02-21,208000.00,53,,15,DU 8 MAI 1945,145,2,3,,55,55.11
632,2020-03-16,245600.00,24,,0,DELILLE,142,2,2,,52,49.73
633,2020-03-09,692000.00,27,,0,LAMARTINE,142,2,5,,126,20.77
634,2020-03-06,230000.00,7,,15,DU ROSTIT,146,1,3,,63,64.63
635,2020-03-03,145825.00,29,,15,FRANCOIS SUAREZ,146,2,3,,68,72.8
636,2020-03-06,166850.00,18,,15,DE RIQUIER,143,2,2,,41,42.24
637,2020-02-28,202500.00,43,,1,JEAN MEDECIN,142,2,2,,46,44.77
638,2020-03-10,377600.00,44,,15,GAMBETTA,142,2,3,,90,91
639,2020-03-05,205370.00,32,,0,VERDI,142,2,1,,43,42.9
640,2020-03-02,196600.00,7,,0,DU SOLEIL,144,2,2,,51,51.15
641,2020-02-28,302500.00,19,,1,D ANVERS,142,2,3,,85,78.87
642,2020-03-05,79900.00,33,,1,STEPHEN LIEGEARD,144,2,1,,19,15.24
643,2020-03-06,616000.00,25,,1,DESAMBROIS,142,2,7,,209,220.02
644,2020-03-03,1755000.00,8,,5,DES CRETES,143,2,1,,25,271.58
645,2020-03-27,122500.00,10,,15,DUBOUCHAGE,142,2,1,,25,22.75
646,2020-03-16,299250.00,17,,0,PENCHIENATTI,142,2,2,,36,35.87
647,2020-03-06,685500.00,5,,0,DES BOERS,144,2,4,,100,131.19
648,2020-03-17,718626.00,132,,1,DE BRANCOLAR,144,2,4,,118,110.6
649,2020-03-26,251750.00,37,,1,G CLEMENCEAU,142,2,2,,53,50.32
650,2020-03-31,92500.00,190,,3,DE TURIN,143,2,2,,33,33.33
651,2020-03-20,723000.00,14,,0,DES PONCHETTES,143,1,4,,72,63.6
652,2020-03-12,78850.00,23,,1,GIACOBI,143,2,1,,19,19.39
653,2020-03-23,72500.00,2,,0,PARMENTIER,144,2,1,,10,9.82
654,2020-04-02,244370.00,63,,0,ROSSINI,142,2,2,,50,51.5
655,2020-03-31,798000.00,16,,12,GARIBALDI,143,2,3,,90,185.05
656,2020-04-09,308000.00,8,,1,SAINT JEAN BAPTISTE,142,2,2,,49,60.13
